寻找叶子地风,豪华房,Sep-18,2018/9/25,"早餐很丰盛啦！包子味道不错！
床和枕头很舒服，有助睡眠。
中秋节，客服还送了水果和月饼！
就是隔壁屋偶尔好像有人踹墙。这点比较烦！
服务生都很客气，那个叫王少华的尤其客气。",消极,5,独自旅行,,,,,,,,,,,,,,,,
M8815****,豪华房,Sep-18,2018/9/23,酒店离想去的宜家很近 很方便 酒店服务很好 说带着孩子特意给安排了有窗户的房间 还给配了婴儿车 婴儿床蛮好用 还送了果盘和小孩子的礼物 还有儿童拖鞋可以使用 非常人性化 ,中性,5,家庭亲子,,,,,,,,,,,,,,,,
M28275****,豪华房,Oct-18,2018/10/3,非常好非常舒适，服务态度满意，居住舒服，领班王新静给送小水果，玩具，非常满意,积极,5,家庭亲子,https://dimg04.c-ctrip.com/images/230c0x000000kxjdx9B9D_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230m0x000000l4a0gAFBF_W_640_640_Q50.jpg,,,,,,,,,,,,,,
happy2099,豪华房,May-18,2018/5/4,当时订房时没注意具体事项，到了前台提醒我是内置窗房间，免费升级到贵宾楼的房间。虽然距离稍微远点，但是美女李靖一路陪伴，帮忙拿行李，态度很好，非常热心，感谢??,中性,5,商务出差,https://dimg04.c-ctrip.com/images/230b0s000000hngwwC6AF_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230f0s000000hkj235344_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230a0s000000hmeho9984_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230c0s000000hnq4lE18B_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230g0s000000hlrtzAA7B_W_640_640_Q50.jpg,,,,,,,,,,,
M277680****,豪华双床房,Aug-19,2019/8/9,房间不错，舒服，亲子游住这边挺好的,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M23518****,豪华大床房,Jun-19,2019/6/6,订的是一间没有窗户的房间，除了这点其他都不错,中性,5,商务出差,,,,,,,,,,,,,,,,
白子町关天培,贵宾商务房,Dec-18,2018/12/19,酒店的服务和环境确实都是挺好的，也非常对的起这个房间的价格，以后再来济南还会到这个酒店来住，希望越来越好,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M42784****,豪华房,Dec-18,2018/12/28,房间不是很宽敞，不过也可以，酒店周围环境很一般，没有什么像样的酒店，或者是吃饭的地方，前面就是经十路,中性,3.8,商务出差,,,,,,,,,,,,,,,,
身份卫斯理,豪华房,Nov-18,2019/1/21,从城市来看，调查显示，北京白领的年终奖均值最高，为8994元。紧随其后的为合肥，均值达8634元。一线城市中，上海白领均值为7908元，位居第6名。,消极,3,商务出差,,,,,,,,,,,,,,,,
lind****,贵宾商务房,Oct-18,2018/10/11,酒店房间环境非常棒，客房服务员吕桂芳不只形象好更赞的是热情体贴～像这样的员工必须加薪！早餐服务员王少华服务热情，小伙很棒！给个赞～,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M269212****,豪华双床房,Nov-19,2019/11/21,酒店，卫生，设施，服务。超好!,消极,5,商务出差,,,,,,,,,,,,,,,,
M14775****,豪华大床房,Oct-19,2019/11/11,房间下水道的异味，没有窗户,消极,4,家庭亲子,,,,,,,,,,,,,,,,
二宝宝,商务双床房,Sep-19,2019/11/6,位置很好！环境优美！服务态度很好,积极,5,家庭亲子,,,,,,,,,,,,,,,,
1800532****,豪华双床房,Jan-20,2020/1/25,早餐一般 服务还行,中性,4.3,商务出差,,,,,,,,,,,,,,,,
1331601****,商务套间,May-18,2018/5/20,今天刚入住，酒店设施很棒，商务套间不足千元，性价比非常高。晚上吃的酒店自助餐，品种丰富，应季的小龙虾满量供应。感觉酒店的服务真是出类拔萃，办理完入住陪送到电梯口，尤其晚上就餐时，一位姓申的帅哥领班看我一个人取餐不便，跑前跑后尽心服务。大大一个赞!,消极,4.8,商务出差,https://dimg04.c-ctrip.com/images/230g0s000000hxsgu6501_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230i0s000000hvx25BC5B_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230j0s000000hwm3hE96C_W_640_640_Q50.jpg,,,,,,,,,,,,,
吴洁____ycccc,豪华双床房,Sep-19,2019/9/15,位置比较便利，济南西边为数不多的五星级酒店 酒店位置适中。早餐非常好，也特别丰盛，服务特别周到细致 兼顾了中外人士的口味与饮食习惯，点赞。特别值得表扬的是四楼服务员清芬，她见那两天闷热、气温高，特意为我们准备了两包冰糖菊花茶，在此要特别感谢她,积极,5,情侣出游,,,,,,,,,,,,,,,,
大王子他爹,豪华房,Sep-18,2018/9/19,因当晚下雨，逗留济南看位置优势就近选择了舜和酒店。没想到体验真是超级棒，敞亮的大堂，热情的前台。工作人员看起来应该是受过专业培训的人，彬彬有礼。入住时还赠送了礼物，是在其他酒店享受不到的服务，酒店听说已经开业七八年了，但是装修和设施一点不落后，住起来很舒服，很棒！,积极,5,朋友出游,,,,,,,,,,,,,,,,
M245509****,豪华双床房,Apr-19,2019/4/8,酒店环境不错，房间打扫的干干净净，服务人员态度都非常好。,积极,5,其他,,,,,,,,,,,,,,,,
M224654****,豪华大床房,Nov-19,2019/11/22,早餐很丰盛，服务员热情,积极,4.8,商务出差,,,,,,,,,,,,,,,,
1394091****,豪华双床房,May-19,2019/5/6,很好的一个酒店，服务很到位，设施完善，干净，非常满意！,积极,5,家庭亲子,,,,,,,,,,,,,,,,
1184464932,豪华房,May-18,2018/5/13,酒店服务好，特别是大堂美女刘志悦，热情周到细致。送水果和酸奶????。房间卫生比较好，灯光明亮，大气。,积极,4,商务出差,https://dimg04.c-ctrip.com/images/230q0s000000hsr4s7F0E_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230t0s000000hrig6FA10_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230u0s000000hrfpwA614_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230r0s000000hpvwn3ED6_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230u0s000000hrfpxD42F_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230v0s000000i27oj6DFB_W_640_640_Q50.jpg,,,,,,,,,,
戒了可乐的猫,商务房,Sep-18,2018/9/12,靠西站不远，出差比较合适，办理完入住以后有人送行李进房间，房间会赠送水果，巧克力，酸奶还有钥匙扣，服务员吕桂芬特别好，有求必应，说话也好听，笑起来美美哒！,积极,5,商务出差,,,,,,,,,,,,,,,,
望月宝宝,豪华房,Sep-18,2018/9/11,已经选择去济南多次入住了，别的酒店开业时间长了会显得破旧或者老化，而这个酒店不会，一直跟进一直进步，服务员吕文聪带我找到房间拿拖鞋还帮我烧水，还会继续选择这,消极,5,其他,,,,,,,,,,,,,,,,
尾戒絢爛,豪华房,Apr-18,2018/4/16,"酒店服务特别特别好！目前为止我所住过的酒店，他们家是最棒的，所有的服务人员都特别贴心，早餐赠送果盘，还有小礼物。
早餐厅的陈超和客房服务整理清洁的员工，非常感谢您对我的照顾！",积极,5,商务出差,https://dimg04.c-ctrip.com/images/230t0r000000gzb1c2ED4_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230u0r000000gz96m68C5_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230m0r000000h8gaw028F_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/23020r000000h6d6kE89B_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230w0r000000h5bh18128_W_640_640_Q50.jpg,,,,,,,,,,,
_YX19971****,豪华房,Jun-18,2018/6/22,也是醉了，也是拼了！舜和真是不错唉！美女服务员送进房间！体贴入微。点赞！,积极,5,独自旅行,https://dimg04.c-ctrip.com/images/230q0t000000ioe8h1D9A_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230k0t000000irabg275F_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230q0t000000ioe8j3D5C_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230t0t000000in5k03045_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230m0t000000iwhn689D1_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230s0t000000itzfm10A0_W_640_640_Q50.jpg,,,,,,,,,,
蓬莱神仙,贵宾商务房,Oct-18,2018/11/4,早餐丰富多彩，服务周到，干净卫生，一尘不染，价格合适，出差必须，继续努力，16号去济南还会继续住，能再给优惠一下就好了。,积极,5,商务出差,,,,,,,,,,,,,,,,
E0864****,贵宾商务房,Oct-18,2018/10/3,早餐不错，酒店也不错。有个大宝的服务生需要赞，赞赞。但是价格挺不友好，我住了三晚，连住2晚，后隔2晚又加一晚，三个价格。且都在升高。而且酒店不能直接订。,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M47012****,贵宾商务房,Apr-18,2018/4/29,酒店不错，环境很好，房间真的超级大很漂亮，床也很舒服，服务员庄燕，热情，大方感觉很好，每次来济南都选择这里。超级棒强烈推荐！,积极,5,朋友出游,https://dimg04.c-ctrip.com/images/230i0r000000hd5nu71FA_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230j0r000000hdul32B93_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/23080r000000hej4z2935_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230j0r000000hdul58AD1_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230k0r000000hibb93B9C_W_640_640_Q50.jpg,,,,,,,,,,,
1315375****,贵宾商务房,Aug-19,2019/9/12,除了房间棉絮飞扬，别的还不错,消极,4.3,商务出差,,,,,,,,,,,,,,,,
M35592****,豪华房,Jul-18,2018/7/7,很顺心的一次入住，房间内的赠送礼物如图，很贴心哦。新入住有工作人员董凯丽女士一对一的带领服务，非常感谢，欢迎大家体验入驻。,积极,5,商务出差,https://dimg04.c-ctrip.com/images/23070u000000jcboi7B66_W_640_640_Q50.jpg,,,,,,,,,,,,,,,
匪徒,豪华大床房,Sep-19,2019/9/24,酒店真不错，周围设施差了点,消极,5,商务出差,,,,,,,,,,,,,,,,
Joey,豪华双床房,Apr-19,2019/4/24,酒店房间虽然不大，但设施和装修都很新，住的很舒服,中性,4.8,商务出差,,,,,,,,,,,,,,,,
格但斯克不知道,商务双床房,Oct-19,2019/10/22,经常住了，条件很不错，很满意,积极,5,商务出差,,,,,,,,,,,,,,,,
啊叫什麼,豪华大床房,Oct-19,2020/2/7,整个酒店，服务人员的服务很好,中性,5,情侣出游,,,,,,,,,,,,,,,,
0885****,豪华房,Sep-18,2018/9/4,大堂很大，前台太小，服务不够专业，开个发票还要解释好几次，这个酒店就是吃饭的地方，每天晚上门口停满来吃饭的车，周边没有什么商业设施,消极,3.8,商务出差,,,,,,,,,,,,,,,,
320419****,豪华房,Sep-18,2018/9/28,酒店住过好多次了，之前也感觉很不错，这次入住感觉到酒店服务质量的提升，尤其前台服务人员闫彩云服务专业、周到，感到宾至如归。为她点赞!谢谢！,积极,5,商务出差,,,,,,,,,,,,,,,,
可爱旭cute-,豪华房,Jun-18,2018/6/19,酒店到济南西站只有十五分钟，门口的礼宾还帮忙叫了出租车，办入住的时候大堂的小姑娘帮我们拉着行李送到房间，服务真是很棒，房间晚上还送了水果和酸奶，浴室的帘子也是电动的，床和枕头也很是舒服，枕头是记忆枕软软的，这一晚上睡得很舒服。酒店对面还有个小公园，吃完饭去散了散步感觉空气和环境还不错。良心推荐。,积极,5,家庭亲子,https://dimg04.c-ctrip.com/images/230g0t000000il6y752C9_W_640_640_Q50.jpg,,,,,,,,,,,,,,,
_CFT0328225****,豪华双床房,Nov-19,2020/1/5,舒适，环境好，比较喜欢,积极,4,商务出差,,,,,,,,,,,,,,,,
旅游度假专属,豪华大床房,Oct-19,2019/12/15,不错经济实用，性价比高,积极,5,其他,,,,,,,,,,,,,,,,
觀雨聴風,豪华双床房,May-19,2019/6/24,非常棒的宾馆，一楼自助餐厅完美，就是餐厅价位稍高,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M299693****,豪华双床房,May-19,2019/5/4,环境不错，干净卫生，十分满意。而且服务非常周到。,积极,5,朋友出游,,,,,,,,,,,,,,,,
M312990****,豪华双床房,Aug-19,2019/8/23,环境很好，服务到位，早餐很好，住着舒服,积极,5,商务出差,,,,,,,,,,,,,,,,
_WeChat49684****,豪华双床房,Feb-19,2019/2/12,真心不错  还赠送了水果,积极,5,家庭亲子,https://dimg04.c-ctrip.com/images/230211000000qzsfoEF3C_W_640_640_Q50.jpg,,,,,,,,,,,,,,,
高杨飞,豪华房,Dec-18,2018/12/17,来济南就住这里，酒店很舒适，睡的也很舒服，服务也很好。服务很周到。感谢刘继红经理送给小孩的水杯。,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M301034****,商务双床房,Dec-19,2019/12/28,服务周到  宾至如归,积极,5,商务出差,,,,,,,,,,,,,,,,
zjb5303,贵宾商务房,Sep-18,2018/9/14,设施不错，服务也很周到，服务人员居然帮我把袜子给洗了！说来自己觉得惭愧呀！！！！,积极,5,商务出差,https://dimg04.c-ctrip.com/images/230e0w000000kfivz823B_W_640_640_Q50.jpg,,,,,,,,,,,,,,,
E4488****,豪华双床房,Oct-19,2019/10/3,自驾停车很方便，干净卫生,中性,5,家庭亲子,,,,,,,,,,,,,,,,
M4384****,商务房,Sep-19,2019/10/1,非常好！吃的住的都是一流棒,积极,5,家庭亲子,,,,,,,,,,,,,,,,
马__,贵宾商务房,Oct-18,2018/10/5,带客员小潘服务的很贴心，主动提行李，介绍酒店设施环境，进入房间悉心讲解房间内各种电器使用方式，很好的一个小哥,积极,5,家庭亲子,,,,,,,,,,,,,,,,
caplock,商务房,Aug-18,2018/8/29,距离济南西站比较近、了，酒店设施不错，大厅配套也算齐全，第二天早上服务员主动上门拿换洗衣服。就是晚上办理入住的前台工作人员太少，十几个客人，只有2个前台，管理上应再提高一点,消极,4.8,商务出差,,,,,,,,,,,,,,,,
_WeChat283327****,豪华房,Aug-18,2018/8/27,酒店设施不错，服务很好，住了两天，都送了水果，两个苹果，两根香蕉，还有小纪念品，特别是王福云还特地送来菊花茶，给客人宾至如归的感觉，下次有机会还会来这里入住。,积极,5,家庭亲子,,,,,,,,,,,,,,,,
青岛汤圆,商务房,Aug-18,2018/8/26,服务员王少华 弹琴 孙龙甲服务的非常好，环境优美，菜品丰富，很喜欢早餐菜品，下次回再来的。,积极,5,商务出差,https://dimg04.c-ctrip.com/images/230c0v000000k2phuC724_W_640_640_Q50.jpg,,,,,,,,,,,,,,,
M29420****,商务房,Sep-18,2018/10/4,交通便利，设施齐全，卫生干净方便，服务周到，客房大姐非常细心，我想到的都给做到了，舒心下次还回来，感谢王福云大姐，为你点赞,积极,5,商务出差,,,,,,,,,,,,,,,,
M59449****,豪华双床房,Feb-19,2019/2/22,送了果盘点心和小挂件。前台服务也不错。二楼吃饭菜都很齐全,积极,5,家庭亲子,,,,,,,,,,,,,,,,
1330639****,商务房,Oct-18,2018/10/11,停车方便，早餐相当简单一些，酒店就餐加收10%服务费。房间矿泉水随时可以要，赠送的水果点心，小挂件都不错??,消极,4.8,商务出差,,,,,,,,,,,,,,,,
巧巧,豪华房,Oct-18,2018/10/8,出差来到济南，舜和国际酒店环境很好，服务周到，特别是六层经理刘继红服务很到位，有爱，体贴，下次再来还会来这里住,积极,5,商务出差,,,,,,,,,,,,,,,,
E3762****,豪华房,Oct-18,2018/10/2,带孩子出游，一家三口住在三层两张床的房间，服务员吕大姐服务很到位，免费给孩子提供了小孩用的拖鞋和洗漱用具。好评！,消极,5,家庭亲子,,,,,,,,,,,,,,,,
M347662****,贵宾商务房,Sep-19,2019/9/28,客房服务员孔令峰非常好,中性,5,商务出差,,,,,,,,,,,,,,,,
320533****,商务房,Mar-19,2019/4/2,朋友来济南玩给朋友定的房间 就在我家楼下 很方便 朋友很满意,积极,5,朋友出游,,,,,,,,,,,,,,,,
欧洲雄狮,豪华大床房,Feb-19,2019/3/18,当天晚上入住酒店，停车场挺大车也很多来晚一点可能就停不下了,消极,5,商务出差,,,,,,,,,,,,,,,,
M22628****,商务套间,Aug-18,2018/8/20,舜和国际酒店离济南西站挺近 交通便利 服务认真负责 床很舒服 卫生打扫的也很及时彻底 下次中转高铁还会过去的 值得入住 推荐一下,积极,5,独自旅行,,,,,,,,,,,,,,,,
1375485****,豪华房,Aug-18,2018/8/20,酒店离方特东方神话比较近，去宽厚里什么的也比较方便，门口有停车场。酒店环境真的很不错，干净整洁，房间里居然还放了电脑。最最好的是服务，接待我们的实习生闫彩云小妹妹服务认真，热情，主动帮我们介绍周边。下次来还住这里。,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M282792****,豪华房,Aug-18,2018/8/18,"适合带孩子！位置离市中心有点远，但是打车很方便，离西站不远。有停车场，但不一定停得到车，这里吃饭的人很多。
酒店服务员很热情，三层的服务员吕桂芳亲自引导我们到房间，告诉我们房间里的一个个小细节，很认真!然后酒店每天都给我们送一大盘水果，让人“受宠若惊??”
这家酒店值得推荐哦！",积极,5,家庭亲子,,,,,,,,,,,,,,,,
_CFT010000000420****,豪华房,Aug-18,2018/8/27,房间一般吧，设备很旧，隔音不好，下了高铁就近找的酒店。服务还算可以吧，但是不好的一点是第二天离开的时候有结婚的，那个充气门把车挡住了，找人挪了半天才出来。第二天有喜宴知道要弄那个门，提前一天把那块停车的地方隔离出来啊，连个标识也没有，下着雨在那挪了半天。。酒店出来是个路口，很容易堵车。。总体来说一般吧。,消极,4,朋友出游,,,,,,,,,,,,,,,,
晴天招财,豪华房,Oct-18,2018/10/22,挺好的，还送东西，就是一点，他家会议太多了，开会的人二半夜不睡，情绪激昂，太吵，希望以后分开区域入住就好,消极,5,情侣出游,,,,,,,,,,,,,,,,
M32051****,贵宾商务房,Jan-19,2019/1/11,酒店里面的餐饮特别优秀，价格也实惠。房间特别干净，服务员也很优秀。出行好选择,积极,5,商务出差,,,,,,,,,,,,,,,,
M249457****,豪华房,Jan-19,2019/1/9,服务态度挺好，早餐种类比较丰富，有赠送水果和点心，总体来说性价比高。,积极,5,商务出差,,,,,,,,,,,,,,,,
_CFT0289935****,贵宾商务房,Oct-18,2018/10/7,挺好的，虽然家具有点旧了，但整体还可以，服务挺好的，特别是打扫卫生的保洁老师庄燕挺好的，很热情，点个赞。一楼的自助还可以。,积极,4.8,家庭亲子,,,,,,,,,,,,,,,,
320130****,豪华双床房,Aug-19,2019/8/18,酒店很干净环境也很好停车位也很多,积极,5,家庭亲子,,,,,,,,,,,,,,,,
史晓锋,温馨亲子房,Aug-19,2019/11/12,以前经常住，早餐依然很不错,积极,5,家庭亲子,,,,,,,,,,,,,,,,
赵艳伟,商务房,Aug-19,2019/8/27,充电线要了好几遍才给，差评,消极,2,商务出差,,,,,,,,,,,,,,,,
希洛哈里森,豪华双床房,Aug-19,2019/8/25,早餐不够丰盛，人多计较嘈杂。,积极,4.3,家庭亲子,,,,,,,,,,,,,,,,
M17812****,豪华房,Oct-18,2018/10/4,房间挺大的 卫生环境挺好 酒店服务员 保洁阿姨都特别好 孙玉芬和吕许静特别棒 哈哈 还有给小朋友的礼物 很满意,积极,5,家庭亲子,,,,,,,,,,,,,,,,
_WeChat249742****,豪华房,Oct-18,2018/10/2,该酒店环境优雅 早餐菜品种类多。蒸蛋很好吃 尤其是吕许静和赵兰苏服务态度特别好 下次还会再来的,积极,5,家庭亲子,,,,,,,,,,,,,,,,
118106****,商务大床房,Jan-20,2020/1/28,客户比较满意的,中性,5,代人预订,,,,,,,,,,,,,,,,
M250993****,豪华大床房,Jan-20,2020/1/21,住的很舒服很温馨,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M231525****,豪华双床房,Jan-20,2020/1/12,做的菜非常好吃,中性,4.8,情侣出游,,,,,,,,,,,,,,,,
吴洁____ycccc,商务房,Aug-19,2019/8/17,"酒店周围的环境很好，很适宜居住。


单人房间较小，价格比较实惠，房间很舒服，早餐还可以，出游方便。服务很好，尤其是总台的服务更好，交通非常方便，周边环境好，设施齐全，酒店卫生很不错。餐厅环境及菜品味道不错，房间也不错，干净，舒适。性价比高。是出差旅游比较好的选择。下次还会选择住这里。
",积极,5,朋友出游,,,,,,,,,,,,,,,,
_M1376404****,豪华房,Aug-18,2018/8/17,"酒店离开西站很近，设施齐全，服务很贴心，门口有人给我们拿行李。
前台服务员吕文聪热情地带我们去了房间，耐心解答了我们的问题。酒店还送了水果酸奶，我们一直赶路，正好用上。还给孩子送了小拖鞋。周边不是很热闹，只有些小的餐厅和便利店。",积极,4.3,商务出差,,,,,,,,,,,,,,,,
M30029****,豪华房,Aug-18,2018/8/15,酒店服务为0，房间开的内窗房间，入住排很长的队。电梯吱吱呀呀的，感觉要掉。早上嘱咐了开好发票，我晚点过来取，取的时候还是没开好，水单没有，刷卡单没有。真的很垃圾，不推荐,消极,1,商务出差,,,,,,,,,,,,,,,,
M225061****,贵宾商务房,Aug-18,2018/8/15,环境优良，免费停车，服务热情。非常感谢酒店各部门工作人员的接待，其中董凯丽、万法庆、潘建磊以及客房部三层两位同志，服务更是周到细致，万分感谢。,积极,5,其他,,,,,,,,,,,,,,,,
潇潇0220,贵宾商务房,Aug-18,2018/8/15,这次住的贵宾楼，很安静，房间很大。由服务员闫彩云带领我们去的房间，一路上帮我们拿了不少东西，服务热情周到，非常感谢。进入房间后，有可爱的小礼品和新鲜的果盘。早餐自助式，很丰盛。早餐是巴西烤肉，二层有独立的单点的餐厅。总之这个酒店值得推荐。,积极,5,情侣出游,,,,,,,,,,,,,,,,
_WeChat43016****,豪华房,Aug-18,2018/8/14,有欢迎水果见带着小孩子还送了小玩偶 和酸奶 拿了儿童拖鞋 二楼用餐可自点 有海鲜和其他菜系 龙虾很棒 所在的经十路应该是贯穿整个城市的 很长 去哪里也很方便,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M245118****,商务房,Aug-18,2018/9/11,酒店整体环境很好，卫生条件很不错，在酒店的东边就有大型的购物商场，和谐广场，周边还有个小公园，还可以下来逛逛，酒店的停车场真是宽敞，大约可以停300辆车吧，对于这次入住真的很满意，下次还来舜和,积极,5,商务出差,,,,,,,,,,,,,,,,
菲菲撞地球,豪华房,Mar-18,2018/3/25,酒店位置便利，在和谐商圈，出门高架桥去飞机场、火车站、南部山区不用等红绿灯，非常方便。大堂接待的服务人员王菲态度和蔼可亲，平易近人，给我们本次出行留下了深刻印象，带我们参观了酒店自助烤肉餐厅，听说正在搞狂欢节主题活动。二楼海鲜明档等，介绍了酒店周边环境，早上可以去酒店对面公园散步????。下次还会选择舜和！,积极,5,朋友出游,https://dimg04.c-ctrip.com/images/230g0q000000glpu19B5D_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230n0q000000gk3475798_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230r0q000000gjg56C233_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230o0q000000gjv900DE7_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230s0q000000grwk0D72C_W_640_640_Q50.jpg,,,,,,,,,,,
M259750****,商务房,Oct-18,2018/10/5,前台，房间服务员态度很热情，周到，走的时候还特意给了孩子小礼物，很贴心。旅途中的疲劳一扫而空，很舒适,积极,5,家庭亲子,,,,,,,,,,,,,,,,
_WeChat290935****,豪华房,Oct-18,2018/10/2,来济南旅游在舜和国际吃晚餐，感觉非常不错，这里的环境舒适 吕许静和王少华服务的尤其好 以后会再来,积极,5,情侣出游,,,,,,,,,,,,,,,,
M43274****,豪华房,Apr-18,2018/4/28,"入住体验非常棒，在携程订的酒店，虽然火车晚点携程直接取消了订单，但是到前台说明情况，还是顺利办理了入住。前台接待非常周到热情，服务生还要亲自把我们送到房间门口。房间内摆放了水果饼干，还有小玩具，让人感觉特别亲切温馨，设施用品也是非常的干净。特别值得一提的是这里的早餐，我们入住的是不含早餐的房间，为了方便直接买的四十九元一位的早餐券，当时觉得有些贵，可是一吃才发现真的是太超值了，早餐品质一级棒，只是忘了拍照片

",积极,5,商务出差,https://dimg04.c-ctrip.com/images/230m0r000000hmbu76C2B_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230h0r000000hegzw37E7_W_640_640_Q50.jpg,,,,,,,,,,,,,,
300115****,豪华房,Aug-18,2018/8/18,酒店服务很好，大堂迎宾有礼有节服务周到，三楼吕姓服务阿姨非常热情仔细，看我带娃还特意多放两双拖鞋，谢谢！下次还会选择这家酒店,积极,5,家庭亲子,,,,,,,,,,,,,,,,
M58787****,豪华房,Sep-18,2018/9/22,来舜和用早餐，感觉很不错，服务员人也很好，特别是服务员王少华态度很好，还有孙龙甲很用心帮我选餐，太用心，很开心很高兴，值得推荐,积极,5,家庭亲子,,,,,,,,,,,,,,,,
三户楚,豪华双床房,Jun-19,2019/6/8,"早餐不错，离西站不远，房间整洁舒适。
推荐！",积极,4,商务出差,,,,,,,,,,,,,,,,
心心屋檐,豪华大床房,Jun-19,2019/8/13,早餐不错，酒店虽然时间较长，但比较干净,积极,5,朋友出游,,,,,,,,,,,,,,,,
M15203****,商务大床房,Jan-20,2020/1/4,服务好，有水果送,积极,5,商务出差,,,,,,,,,,,,,,,,
M243467****,贵宾商务房,Sep-19,2019/12/31,住过好多次，干净服务态度好,中性,5,家庭亲子,,,,,,,,,,,,,,,,
M9265****,商务房,Sep-19,2019/9/11,性价比超高，下次还会入住！,积极,5,家庭亲子,,,,,,,,,,,,,,,,
110083****,商务套间,Dec-18,2018/12/10,大气上档次！房间很大！关键管理很好空调到位。离西客站不远。服务员小王热情周到,积极,4.8,朋友出游,,,,,,,,,,,,,,,,
tm00108,豪华房,Aug-18,2018/8/10,为了到方特玩和从济南西站出发都方便，选择了这里，位置一般，到济南西站有很近的绿地。到方特距离也挺远的。酒店服务很好，有什么事情都热心帮忙，我们要出去，服务员还多给了两瓶矿泉水。房间挺大，洗漱间也很大，感觉很舒服。,积极,3.8,家庭亲子,,,,,,,,,,,,,,,,
320598****,豪华房,Aug-18,2018/8/5,舜和服务理念不错，办理入住后会有专人负责送到房间，每个房间都免费赠送水果、酸奶、小点心，早餐品种较丰富，用完餐服务员特地还打包了一盒水果让带到房间。唯一遗憾的就是空调不够给力。,积极,5,商务出差,,,,,,,,,,,,,,,,
118226****,豪华房,Aug-18,2018/8/5,"出来这边开会。出差的时候就会入住舜和 很喜欢这里的环境。 早上来吃早餐 服务员许晨雨服务非常热情。菜品也很丰富。李辉服务员给我们介绍菜品。下次还会入住舜和。
#完美服务# 
#绝佳位置# 
#房间干净# 
#设施齐全#",中性,5,商务出差,,,,,,,,,,,,,,,,
寻找梦中的布谷,豪华房,Jul-18,2018/7/20,尹学飞，服务不错，酒店环境卫生等都不错，周边交通也方便。总体还是很好的,积极,5,家庭亲子,https://dimg04.c-ctrip.com/images/23090u000000j761n4A88_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230m0u000000je5c6B971_W_640_640_Q50.jpg,,,,,,,,,,,,,,
beijingmylove626,豪华房,Apr-18,2018/4/9,酒店很好，房间也不错忘了拍了，下次记得拍照，服务态度很好，特别餐厅人员，看到还给带小孩的客人带水果吃 总之很棒值得选择。,积极,5,商务出差,https://dimg04.c-ctrip.com/images/230h0r000000gvadm9BAF_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/23030r000000gvp0292FD_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230p0r000000gsh7t727A_W_640_640_Q50.jpg,https://dimg04.c-ctrip.com/images/230i0r000000gss96E2DB_W_640_640_Q50.jpg,,,,,,,,,,,,
M15393****,豪华房,Oct-18,2018/10/12,服务员王少华服务的很好，菜品早餐不错，服务员孙龙甲，吕许静，服务的都很用心，这里的管理人员很热情，应该叫 申士意服务的太好了。,积极,5,商务出差,,,,,,,,,,,,,,,,
